flowBytesPerSecond,mean_flowiat,label
1578.8244691642,180272.761904762,0
1428571.42857143,56.0,1
5625000.0,24.0,1
12.5987734477,4540124.5,0
2318181.81818182,220.0,0
308983.613968615,2753.4212523719,1
24.0438331575,12000000.0,0
7827.1469100245,77252.5,1
7086.1222668452,12450.0,0
98.375694963,2856396.59375,1
85374.2429156625,511.5556279364,0
5624.5105251916,84274.0,0
271499.766176654,3121.5141669815,1
2882.795189149,132182.666666667,0
44967.2464119016,13939.3125,0
97390.043499275,14483.0,0
19.6414838359,2946944.0,0
86.1588287757,4106580.68181818,0
2.8707517224,17100000.0,0
68.4032606195,7225317.76470588,1
451977.401129944,177.0,1
155945.419103314,513.0,1
24.5562888136,8522693.14285714,1
2579.50620388,87587.3323593864,1
138169.257340242,579.0,1
169858.518203339,5491.0780201342,1
1505.4545745272,104232.083333333,1
82.427394019,3640994.0,0
2114.3953265324,229380.0,0
3.4399916717,18100000.0,1
11500000.0,8.0,1
1138.7401592046,60886.0,1
108107.6007338,8274.5359605911,1
7.1385565745,9969335.66666667,0
182.5775545865,3132915.22222222,0
18909.6642857983,14163.8333333333,1
41.6248972385,1873878.5,1
740909.189045811,1260.5870917574,0
6117647.05882353,17.0,1
106.3730514046,2634752.53333333,1
14.9242649456,5903138.3,1
1054.2080851914,279316.89408867,1
120.3981796772,2237447.57692308,0
53598.2165180432,6856.5714285714,1
12118.0478280438,9669.1575342466,0
14044.1825700024,3812.9666666667,1
4.2232975676,7991385.75,1
3.4431608579,18100000.0,1
66.8492723487,2049386.55555556,0
4.5690474014,15000000.0,0
2212.1766088473,232295.499021526,0
28.1096009917,4022350.46666667,1
4.570016018,15000000.0,0
65.9924551765,5209109.19047619,0
746.9766682401,213125.8,1
61.0013501894,2260423.55555556,1
11.7316266568,4803070.17391304,1
6249.4566739754,103529.0,0
0.0,0.0,0
113.5065358171,2580090.57142857,1
509.5053261031,442149.515418502,1
2.8221641702,21500000.0,1
1387.2277188902,102867.033333333,1
1012658.2278481,79.0,0
11101.1756090394,9999.77425,0
769.40666707,226484.503861004,0
1096.5397373614,205589.904605263,1
76500.4437265049,11143.0,0
5.7003854853,10100000.0,0
2418604.65116279,43.0,1
34.5902140788,11000000.0,1
6.0833541688,15000000.0,0
5.0883693073,13000000.0,1
74.5167087451,1918038.62962963,0
874.4268219865,396623.804794521,0
788.9022279455,247643.7,1
4.6253842034,16900000.0,1
5.1356808102,17100000.0,0
2293.1635929009,215859.0,0
38489.5164741121,7790.0,0
3.4776002883,18700000.0,1
132277.627915541,326.1416298165,0
3152173.91304348,46.0,1
822.8538718852,111806.0,1
181.5242296072,419320.266423358,1
10880.833100861,61939.511627907,0
6.2719826721,12000000.0,1
357.5148592113,290897.0,1
0.0,0.0,0
536612.183073859,1691.9694214876,0
17.0234540867,14600000.0,0
347.5961358938,306943.307692308,0
1493.8470011777,176986.869565217,0
3.0786815066,17800000.0,0
2.9380612615,20600000.0,1
64018.6017079794,13764.2121451104,1
92.6768760463,2318618.8627451,1
604989.476461552,1547.0990606319,0
566.0588538947,244969.870292887,1
3.4614822509,18000000.0,1
20912.6314766897,10293.9090909091,0
108.803899858,3470958.73076923,1
18382.0838720695,40991.0,0
3066666.66666667,30.0,1
1586956.52173913,69.0,1
218.0932770006,644145.811827957,1
447.8104866021,178647.0,1
3.4401847741,18100000.0,1
13674.0706283676,17198.0,0
650.965701477,108556.666666667,0
85.9035930953,5008198.22222222,0
355.2782592194,1267316.5,1
72936.4336968254,10638.0987538941,1
6.0833749031,15000000.0,0
7357.6514761589,30006.5555555556,0
8.4415634474,9782942.91666667,1
17.315900263,3402460.5,0
13700000.0,10.0,1
1153.3932991053,62424.5,1
28.48136729,6015628.8,0
92750.2876869965,15207.5,0
1250000.0,64.0,1
90.0050543039,4682090.0,1
1269841.26984127,63.0,1
1842105.26315789,47.5,1
3575.3147831494,25732.0,1
11.3869634285,4794957.0,0
143369.17562724,558.0,1
3888888.88888889,27.0,1
11.934818254,7341963.5,1
1585.4494399344,364667.675675676,1
92086.9417356242,9778.8023255814,1
3461538.46153846,39.0,1
71.9260437419,982490.666666667,1
36.8288715222,10400000.0,1
0.0,0.0,0
16032.7788990187,11495.2,0
13301.9759726247,158349.643859649,0
23.2499834623,3473120.75,1
18.8047656283,3684054.30555556,1
83.869551199,842578.333333333,1
3.4432617833,18100000.0,1
34.4475437562,10800000.0,1
2.1809635748,44200000.0,0
2386363.63636364,44.0,1
376.149165086,680581.066666667,0
159403.089709259,4543.9297720286,0
41.7718700493,4285180.42857143,0
198.5111166527,2830829.97560976,0
76268.6744130899,4819.4285714286,1
5483.981302018,87710.0,0
1588.6949821535,83199.4642857143,1
92.7441700045,2292889.93478261,0
184.7838077894,1032094.14285714,0
1561.7329423107,453332.587548638,1
0.0,0.0,1
12500000.0,11.0,1
73.0919330322,2334594.16,0
5200000.0,20.0,1
56841.2980733388,7222.5384615385,0
43.0247856799,6562109.0,0
66752.3862777303,600.8881230501,0
11.731885358,4802964.26086957,1
234.8076100912,478901.851405623,0
2363636.36363636,44.0,1
28829.7552621002,11507.2083333333,0
135169.521020767,6859.7441666667,1
234.8304380404,478855.297188755,0
4.2503820739,24000000.0,0
0.0,0.0,1
3.4603048194,18000000.0,1
5672.6325005599,9822.6,1
2724140.23717545,421.2682127924,0
11.7317329608,4803026.65217391,1
48.0369313579,3866416.19230769,0
92718.7468747204,22061.5845703533,0
95029.8019611613,2080.4,0
650406.504065041,123.0,0
0.0,0.0,1
118.6990785993,2660662.45454545,0
54.0699640106,3641693.75,0
156.0871692415,2821683.38095238,1
1693.4977676015,75091.1333333333,1
6866.3940888506,13635.25,0
571.9968449269,279659.662222222,1
1549.4707540458,136032.111111111,0
0.0,0.0,1
12567.9227504906,10082.3571428571,0
181.2863520377,888628.925925926,1
70.0046829401,5781568.10526316,0
1051188.29981718,683.75,1
71.6408387926,986402.0,1
15269.0185544387,8935.0597214983,1
2171.1389174436,225688.0,0
0.0,0.0,1
13.433429632,4466469.22222222,1
238593.866866118,171.9,0
0.0,0.0,0
33605.8886787555,17978.0,0
3334.9234572184,17737.6923076923,1
1693.9085093783,74974.5333333333,1
68.1731789106,933896.111111111,1
0.0,0.0,1
0.0,0.0,1
102297.71887313,8360.625,1
4.5724430674,15000000.0,0
1079.3763314238,169409.434659091,0
1434.4215525642,103277.071428571,1
11984.5457500813,13329.6666666667,0
57.0815603847,6110165.44444444,0
6.2779482748,11900000.0,0
145.313700073,1260288.98039216,1
540294.688756446,1344.5238821024,0
643.6104724154,274975.426605505,1
74.0664775123,1404144.0,1
74.9237263482,3101048.44736842,0
10420.0352125328,9277.0,0
5929824.56140351,57.0,1
4966666.66666667,30.0,1
11100.9381217791,9999.9882490208,0
235.7854552229,1164386.72727273,1
57.5750862335,2705645.58333333,0
3.5833397535,40000000.0,1
127.0273234711,4016983.53333333,1
51128.6878847395,13359.380952381,1
11.8771524198,4690879.07142857,1
24.2121432287,3979194.51724138,1
3.4422774805,18100000.0,1
63.7806313223,1180494.47560976,0
235.4519683735,869452.428571429,1
87.2491780958,2361053.76,1
240.7604276343,1251707.78723404,1
2049.8352887029,234653.0,0
1902.3997307021,78467.1379310345,0
27419.6477210823,2753.5,0
98275.7394172661,12216.4845738723,1
26.4847529909,3418887.35483871,0
15490.6119261211,8742.3865938069,1
3.2500270294,15000000.0,1
171263.630532393,389.75,0
36.6974001291,10400000.0,1
112.7767764689,3923101.86956522,1
2.9706846635,20400000.0,1
84224.0483636317,9982.2556270097,1
12335.1775558139,9563.2875019927,0
3465116.27906977,43.0,1
19800000.0,58.2150537634,0
23.7843911975,3754212.83333333,0
15.5639269547,6168109.13333333,0
0.0,0.0,1
2666666.66666667,39.0,1
70047.1521725969,9939.5752212389,1
2628571.42857143,35.0,1
3.4418606037,18100000.0,1
11094.9456666977,10005.389727341,0
120.6159468859,586748.920212766,0
9.3662539677,6100929.71428572,1
112.0554799132,562221.5,0
67.6040770509,3656584.2,0
162.0691745072,1505324.3,0
22100000.0,43.0198300283,0
119.1396904711,1157371.55555556,1
68287.0214172931,5699.9230769231,0
75045.3045783778,12520.8873239437,1
16980.2325154949,5453.4,1
0.0,0.0,1
37.2596884509,10100000.0,0
37.1918472544,3341034.88888889,1
3221.338143865,46564.5,1
96.2338603543,1287340.17142857,0
13100000.0,7.0,1
0.0,0.0,1
22.8930120107,4096128.86363636,0
113.4626590557,2507922.5,1
3.4432704474,18100000.0,1
9182.7405309923,5929.3157894737,1
1619.8993778173,81883.3928571429,1
7634.9720252509,29411.4444444444,0
34.8153271112,10600000.0,1
9642857.14285714,14.0,1
11900.0877156343,4517.1698113208,1
17768.7377672027,5211.4,1
815.8153018072,213558.271186441,1
243.3711340916,653323.166666667,0
180.5109616836,511678.822727273,1
60.8910574588,2264517.88888889,1
4160284.14929623,258.0802919708,0
17497.8946383457,5343.5,1
9.5467160037,16200000.0,1
131.398636723,3095369.04545455,0
480412.371134021,242.5,1
16969.3388185558,3142.6428571429,1
12.5365519208,4496325.73684211,1
5.0672542977,13100000.0,0
1639.2152299864,292213.0,0
15.3675485643,3923852.9,0
19.4297803758,7539972.0,1
35.1212298804,10900000.0,1
1193.4336999614,204564.55033557,0
7076923.07692308,13.0,1
10908.8787772722,8571.0,1
51792.0517920518,12066.3529411765,1
11.7317169248,4803033.21739131,1
12.6360632059,21300000.0,0
8155.0115197825,60331.0,0
69.5085613564,1016661.33333333,1
51692.3076923077,1625.0,1
860215.053763441,93.0,0
0.0,0.0,1
1584.8692307247,80658.6,1
18100000.0,8.0,1
0.0,0.0,0
4879.3097877016,15473.5,0
186.348266669,3355008.4,0
6894.9553063952,27675.0152249135,0
12.0150890294,15600000.0,1
74.0676907474,1404121.0,1
38.5737433288,2816844.84375,0
60.9755558283,2261379.77777778,1
27000000.0,35.1544701214,0
15300000.0,6.0,1
15294.5264413103,43788.4153846154,1
100.1214845056,2651778.5,1
96.2653004696,1970595.83333333,0
55.9764297427,2757609.08333333,0
3595.6299267045,28924.0,1
1538461.53846154,52.0,1
15469.2812372365,8841.576996758,0
42194.0928270042,1896.0,1
30.3878061491,4472617.82608696,0
343.4611156724,1277801.125,0
14.6311573355,6444173.35714286,0
234.7937347103,478930.152610442,0
3149.006899126,87882.6184738956,1
81.6572651493,2713781.8,1
626.6999758706,607644.073684211,0
124532.602047701,8065.3521790342,0
12.0618780361,21900000.0,0
546.1952791265,584272.404878049,1
343.1859695459,1275183.25,0
17.569668731,15700000.0,1
118.791686573,1160762.11111111,1
14.1471030041,3243470.71428571,0
276.1055738261,580429.441176471,1
803.8304615842,100269.9,1
6845.5027388799,32738.4444444444,0
203.9159764813,1496478.35064935,0
119005.651754093,7161.203957382,1
2166666.66666667,48.0,1
1411.4561283566,581665.315270936,1
1679.4128704406,73314.3125,1
13.8214449977,21500000.0,0
38.7904332563,3226126.82142857,0
1346.5717719334,125291.714285714,1
359915.388683236,2534.3298969072,0
292.7496962726,480262.75,1
1859.8713578338,424245.291666667,0
1702127.65957447,47.0,1
999.7596993298,286761.027093596,1
1080.6492040876,276312.621890547,1
3.250157416,15000000.0,0
15300000.0,6.0,1
170886.075949367,790.0,1
606060.606060606,132.0,1
1111111.11111111,72.0,1
12.2881523949,4687441.86666667,1
3200000.0,25.0,1
56308.3408611864,1660.5,1
1062992.12598425,127.0,1
114.1488231382,3784898.125,1
67.8594967796,3959160.9047619,0
182629.613668011,5028.0685543964,1
13.9819739585,21400000.0,0
0.0,0.0,1
29400000.0,76.7491548343,0
0.0,0.0,1
106.3482622565,2331961.0,0
385.3986935269,679988.466666667,0
2171945.70135747,221.0,0
1069.6518822241,163122.744382022,0
457142.857142857,175.0,0
1766.4788406024,84524.275862069,0
289.8879078398,1426906.21428571,0
686524.239934265,60.85,0
2.8336623215,40000000.0,1
5400000.0,25.0,1
45.777793503,2816594.90625,0
1637.7627612698,80815.8214285714,1
1530.9268313842,120265.389400922,1
323.2868413742,1152614.1875,0
11.7315562488,4803099.0,1
1615.3320434435,1291605.3,0
0.0,0.0,0
2.260045829,20600000.0,1
0.0,0.0,1
17497.8946383457,5343.5,1
12125.8896994254,9571.6628379995,0
372.4826513143,367354.916666667,0
439560.43956044,182.0,0
205.0834682656,396425.62116041,1
161.744273186,1606938.15217391,1
45891.9099850662,19942.4903722721,1
2080000.0,50.0,1
26.6860739789,12100000.0,0
234.7794259033,478959.341365462,0
11951.0928046031,9951.9047026624,1
93652.4799150123,15061.0,0
46.4148478031,3296358.97222222,0
1786516.85393258,267.0,0
1584269.66292135,89.0,1
196169.529520691,4508.8807387863,1
68.7556467683,3381809.77777778,1
40692.4267768923,19117.4680851064,1
898876.404494382,89.0,1
5.1121060795,13000000.0,1
2289.4535024452,84498.9154929577,1
71.9237349135,1903617.13559322,0
7.3059033936,7665034.28571429,1
11095.6760626772,10004.7310321828,0
12.5773089459,4531971.04761905,0
30700000.0,3.0,1
2.5007954405,60000000.0,1
186.4768428036,557710.0,1
173.5924984831,2068061.71428571,0
39.588210948,4864363.0,1
0.0,0.0,1
187237.026647966,356.5,0
0.0,0.0,1
1600000.0,50.0,0
1303.7166041433,108714.833333333,1
11084.5415882207,10014.7817377514,0
13072.9908656666,5966.5,1
42191.1350868103,6562.2,0
337271.39722019,2734.0,0
688706.218727663,310.8888888889,0
93.4178702781,2783193.4,0
38.9179245637,3127460.85714286,0
97.5662277924,2573361.46341463,0
24.2296543278,8625793.71428572,1
8957.654723127,10438.0,1
363.3889755418,150665.0,0
344827.586206897,232.0,0
25600000.0,45.4870689655,0
71.9283864699,982458.666666667,1
42733.3076189123,7037.0,0
13.9838700429,21400000.0,0
481302.898353229,1869.5071428572,0
165.1338854733,629792.0,1
53.2985734938,6842695.0,0
68.7455716664,3426483.33333333,1
97087.3786407767,824.0,1
1103.2550846179,155426.310846561,0
471414.242728185,85.7634408602,0
65.2551018483,2119885.33333333,0
338.0660972867,871953.088888889,1
408.7161504451,179509.473684211,1
0.0,0.0,1
636.3104674686,538052.473684211,0
730407.523510972,159.5,1
17840.6288532676,5190.4,1
272108.843537415,294.0,1
1313.1810548379,79197.0,1
1175.0539353427,215185.508078995,0
1307.5481774155,108982.6,1
1018.8243684515,1169129.1372549,0
1167.4490814217,209573.237762238,0
16221.5517654547,62565.9525773196,0
125801.378976654,330.68,0
284.3514150988,439303.833333333,1
12170.5225811128,9566.0298971538,0
1600.8058066496,82614.6428571429,1
50022.7781409076,16829.0,0
4491.7860369562,36057.2692307692,0
20.1293450172,5676621.2,0
152.3639437728,2271635.76923077,0
5411764.70588235,17.0,1
609.8899135947,223928.0,1
58.3648147553,2361011.52,0
3.2104694495,20200000.0,1
47.3197624773,4069889.55172414,1
0.0,0.0,1
142.799801549,3201987.94594595,1
622.5188156155,226958.142857143,1
10.5167595556,15900000.0,0
4333333.33333333,24.0,1
749.4163199816,104081.0,1
4000000.0,26.0,0
4500000.0,30.0,1
67548.9460399754,10470.7142857143,0
4128.3233136509,55121.0163934426,1
6477.9852426646,14433.5,1
377.0552106803,1263077.625,1
10.2921501034,25100000.0,0
11218.787780073,12949.5471616663,0
11101.4894182245,9999.4915833333,0
37.8466435926,10100000.0,1
15515.9293005065,8830.2188534844,0
4656250.0,32.0,1
2.8758525534,22600000.0,1
12.355536733,4578127.08695652,0
2000000.0,52.0,1
640110.610489308,1461.0196245734,0
55972.1116148276,16000.5866202091,1
2736.9067566039,185611.0,0
26812.5395973925,28312.3125,1
70.505868393,1503192.19354839,0
9200000.0,10.0,1
35.2094566758,8671912.66666667,0
159.5315457275,1736657.93103448,0
192.0326567511,1301383.05747126,0
7941176.47058824,17.0,1
17.3292145851,3399846.33333333,0
3.4605611218,18000000.0,1
756.1070182241,103160.0,1
12783.9736543157,12592.2679189842,0
5178571.42857143,28.0,1
662.2920696796,445171.166666667,1
57.2423886561,4345730.6,0
4068.2209356908,25564.0,1
160394.471925343,4983.6124454149,1
234.8151145457,478886.546184739,0
6.2809008808,11900000.0,0
3.4624533611,18000000.0,1
60.112034967,5971350.0,0
71.9433113685,4447946.5,0
179.8537695209,3025606.125,0
36.6758521023,4999883.83333333,0
1128.9164264587,278514.99017199,1
1806691.44981413,269.0,0
13005.9125120375,26553.8571428571,1
11500000.0,13.0,1
66.827375102,6947200.2631579,0
9200000.0,10.0,1
26217.3781848099,21541.0555555556,1
2196969.6969697,66.0,1
119.1470636339,2213573.14814815,0
3.4581525797,18000000.0,1
4450.5737433717,142303.75,0
0.0,0.0,1
771.5140525481,1003121.35555556,0
1355932.20338983,59.0,1
769230.769230769,104.0,1
1439.1457813811,196825.695652174,1
3592.6273039675,25608.0,1
2559.2793882116,142975.445398773,1
1402.5478095135,105496.785714286,1
74372.1340761248,12214.1749347258,1
19227.4056120537,2760.0689655173,1
789.9001729609,146854.0,1
2543859.64912281,57.0,1
20823.8479837486,28711.578313253,0
139.0065094179,1588492.59459459,1
77.1205199454,3510522.66666667,1
5.0916511104,13000000.0,1
93567.2514619883,855.0,1
3467.5354898767,128910.0,1
0.0,0.0,0
200982.67930714,4470.4769849246,1
344.0829200648,1275855.25,0
104879.825200291,686.5,1
43.1199185018,12000000.0,0
1889.6492483092,203892.714285714,0
0.0,0.0,1
35.8482477388,6529065.44444444,1
1818181.81818182,44.0,1
11.2608960317,12000000.0,0
10.921702255,27100000.0,0
40.174365062,7514120.0,1
139.1198167434,1006326.8,0
11.7320529463,4802895.65217391,1
9120.329508679,6798.0,0
781360.333809927,1142.3666666667,0
2039215.68627451,51.0,1
163023.673410288,5487.8728956229,1
0.0,0.0,1
31.7444473891,5871893.05,0
7812.7354043898,77437.6666666667,1
15070.0332378856,8738.2824788815,1
11101.7738784362,9999.2354362864,0
3385.1298992618,147114.0,1
7160.4938271605,16200.0,1
6320876.35685729,156.019078467,0
1048.7886255208,258553.663716814,1
1712.2827149094,74364.6666666667,1
15.0623212402,6449394.85714286,0
11066.225210929,10031.359137268,0
36.2051634891,3401251.23809524,0
3.4060069108,19700000.0,0
846965.431732936,1187.3981481482,0
492.108809955,2018252.83333333,1
22.8941880346,4095918.45454546,0
1046.2329146398,277552.907990315,1
11095.5260840802,10004.8662664666,0
1187.8606613769,224526.235294118,0
815.8398929936,406261.62962963,1
36.0998360889,6483562.83333333,1
5411764.70588235,17.0,1
65.6409693247,6289263.20833333,0
288.4434731336,500545.031578947,1
6.6367385956,8287203.0,1
68.9765679943,3369674.34285714,1
11097.4282678944,10003.1512170724,0
1818181.81818182,44.0,1
2000000.0,52.0,1
722071.952474196,1434.8095238095,0
11500000.0,8.0,1
842105.263157895,95.0,1
1551.8703646895,55417.0,0
116.2885325424,3933245.13043478,1
20837.9823533097,39391.4677419355,0
0.0,0.0,0
3.1569638798,20600000.0,1
413.4353469189,725304.860606061,1
42.2827154488,1765891.0,1
0.0,0.0,0
0.0,0.0,0
338.733229272,371383.7,0
855.3994060923,407170.586956522,0
162909.677317355,4726.6372282609,1
11100.9088869151,10000.0145845487,0
1758.773668753,76027.0,1
1204.01515185,535838.684210526,0
11101.3571203259,9999.61075,0
107.0408892613,2790211.0,0
5192307.69230769,26.0,1
13760.2465311858,26446.9583333333,0
48.6716217878,3381971.96969697,1
1523.1458673959,140061.0,1
4.5686527055,15000000.0,1
562929.987859166,74.8787878788,0
227815.699658703,293.0,0
5596.0164739279,85954.0,0
480.5293168479,438636.666666667,0
6627450.98039216,51.0,1
0.0,0.0,0
6488.0473718839,30397.7777777778,0
365.8262967918,2436948.92307692,0
3523.7998999863,26926.5348837209,0
15537.0610552572,8823.5192675394,0
296.9677883855,2402415.44,0
46.8723982685,4134047.63636364,0
63291.1392405063,1264.0,1
2159.6035796169,202815.0,1
3.4807284782,17400000.0,1
39.0379311012,1912669.66666667,1
7818.350526718,65432.1428571429,1
763.8649318793,228561.973333333,0
2600000.0,40.0,1
75913.8480206279,2637.2,0
10966.7870898946,65269.8,1
688.5007601539,401936.133333333,1
0.0,0.0,1
24.8079648834,4192202.0,1
35.1358408866,1713099.07352941,1
11236.0985996397,9951.6125393929,1
622140.883469881,1502.6321243523,0
892490.145456224,972.6118110236,0
469.2259335324,646809.944444445,0
234.7960835846,478925.361445783,0
13718.9122495756,50471.1363636364,1
189.3969009114,2036860.15,1
1025.995449179,277451.817966903,1
219.9766116253,866975.285714286,0
21801.887395741,2432.5111111111,1
8705.3452943362,56517.0,0
1353.7762946034,208714.207581227,1
87.3330781954,2186181.11111111,0
4864834.59699618,203.1392554079,0
401.2992374934,1534334.51948052,0
1346344.14513469,436.56,0
0.0,0.0,1
14.2240778517,3337064.6,0
92135.1937095879,3987.9285714286,1
8080.8953804935,11570.5,1
1403508.77192982,57.0,1
72.9788460323,2816312.6875,0
11500000.0,8.0,1
1904761.90476191,42.0,1
139.2264437033,637751.74566474,1
29575.3835455691,28761.25,1
25.8700991445,4299871.23809524,0
2139534.88372093,43.0,1
15046.9635311062,8751.982349938,1
68.992662099,3392470.27777778,1
2599136.22677089,399.7446808511,0
3.4555940219,18800000.0,1
2.870787323,17100000.0,0
1640.109710981,194116.385113269,0
1788.8777612628,178901.27244582,1
98789.3964288067,12075.5397081027,1
544217.68707483,147.0,1
56.2791880277,2868972.0,1
44950.1387118542,7621.1428571429,0
5.3671141118,34900000.0,1
405370.733326296,1899.8211382114,1
3851851.85185185,27.0,1
61797.0265029089,11215.75,0
1600000.0,50.0,1
13366.0892738175,20013.3333333333,0
24.3175681269,9203736.9375,0
4094.3269950002,25401.0,1
76.2980226063,2907106.16129032,0
53.2355987852,2791052.16666667,0
2151.9688657063,131559.111111111,0
56.3813654195,5007564.66666667,0
44.5654214058,3768012.76923077,0
26.1011369431,12000000.0,0
424.5794264514,793545.461538462,0
480.194293999,216579.0,1
201633.705803924,15846.1460837406,0
1755.9983667897,175778.151326053,1
1877.6970511992,164674.205206738,1
75.0543692901,3508567.66666667,0
150.1748600872,1832447.1875,0
20.367007211,6568357.16666667,0
35.3902138698,2608379.57777778,0
3068.4512834709,153522.072368421,1
2470.2526996133,356839.103448276,0
220.0448858602,866706.285714286,0
69.4253450573,1498012.0,1
1010.969437061,287840.128640777,1
41224.4456278139,16923.5180722892,1
0.0,0.0,0
33.9841030603,2855676.92857143,1
2237.9210140025,206783.398245614,1
51.6611677893,5103769.0,0
0.0,0.0,1
34.0012205926,5273340.1,0
4444444.44444444,18.0,1
4261.980908328,386395.912,0
26.1404884106,4147171.59090909,1
888888.888888889,90.0,0
52.8676416261,3005409.05555556,0
97.4720395933,3921748.95652174,1
280.9086113907,1543073.68656716,0
0.0,0.0,1
36645.1107191848,2551.5,1
2.498852681,23500000.0,0
3634.4128971728,53825.75,0
63779.9375216939,5762.0,1
8.3952499964,9836911.75,1
45.0764274202,3157794.7368421,0
2.2212934358,29900000.0,1
2000000.0,52.0,1
30.5923230813,5409853.95454545,0
5.0889669787,13000000.0,1
29588.6075949367,3160.0,1
14.8041836094,18200000.0,0
18.1545535591,13500000.0,0
31500000.0,31.9620822622,0
2228571.42857143,210.0,0
57480.0152264941,1313.5,0
9642857.14285714,14.0,1
0.0,0.0,1
6747.3414008068,13635.0,0
4083866.01410328,229.5037837838,0
48.358391148,3029777.21212121,0
31846.566649534,12354.55,0
491.5865933824,220932.543925234,1
965859.468042874,279.8888888889,0
42.9176938773,1178726.78431373,0
1810.8383714484,181075.756508423,0
248.3034142986,789356.846153846,0
19.5251160357,4626519.66666667,1
72.7759766501,1429043.0,1
1724358.97435897,156.0,1
1694.8954545767,179010.780626781,1
51.145137444,5089003.38888889,1
2169230.76923077,65.0,1
87.7657329478,2361286.04,0
3438.1391530009,136411.0,0
161012.659235805,4863.5214384509,1
11099.5835459195,10001.2087014502,0
0.0,0.0,1
722.6369714962,249534.99132321,1
0.0,0.0,1
165701.787058425,5198.8407864302,1
658.405347696,317042.419191919,1
52235.0920935119,17314.775175644,1
1501.1644741249,196123.646959459,0
670.0650573702,1389279.86842105,0
1087.3398152402,163419.783746556,0
15639.374425023,5978.5,1
1040178.57142857,112.0,1
4.4354550332,17100000.0,0
49.2094895309,3591061.14285714,0
387.789062385,1222314.0,0
85.7274510014,2999539.28571429,1
570.724371178,332122.253968254,1
11.7312658112,4803217.91304348,1
104553.042122855,8715.3395095368,1
392.0611273461,982532.916666667,1
1760.4645398989,73029.9666666667,1
198515.072427209,4244.4337680165,1
1419.185990982,195598.681818182,1
1634.1276130667,81301.5714285714,1
36.5708194577,10400000.0,1
13.9824934812,21400000.0,0
15496.6097483782,8829.7791022811,0
4218750.0,32.0,1
24200000.0,6.0,1
346.618521672,189866.716981132,0
74.2519073286,4754086.63157895,0
353.5896297899,494570.5,0
2.5333347056,20000000.0,0
8714.9998555206,14419.5833333333,0
789.6656795846,116505.0,1
291.1556297535,1023688.36842105,0
356.4494742766,1263152.375,1
1140.1160771155,157512.905533063,0
0.0,0.0,0
1645.9100766213,168544.5,1
120.5027305104,1860123.825,1
7871.4382503178,32840.25,0
114869.090068228,9223.3443983403,1
14100000.0,67.0241935484,0
44600000.0,100.2648263202,0
188.2028590527,600947.3,1
4.5675356198,15000000.0,1
11.7995596522,4682378.125,0
59.1450867597,2087733.29166667,0
0.0,0.0,0
0.0,0.0,1
0.0,0.0,1
15031.3825899927,8761.5175233645,1
382775.119617225,209.0,0
928.4641609585,167537.691983122,0
118531.925768557,6709.5084745763,1
35052.4214823742,26137.5480438185,1
3.4801888243,17400000.0,1
1725.8443560647,76608.4642857143,1
22290.4121422433,30046.8,1
155.357604404,1967503.73333333,1
7592.475424762,64801.0,0
60.5804329098,2823086.61904762,1
328.1109014847,280393.0,1
2857142.85714286,28.0,1
788.4986281533,217102.793950851,0
37.9839073767,1766161.48571429,1
106.2061948554,1314672.59340659,1
0.0,0.0,0
11001.6271557263,10090.2650521359,0
42.1266696701,3108031.93103448,0
183.4568399714,1504161.51282051,0
16008.7218647645,21463.3,0
4.0842992559,14700000.0,1
40.3218263155,3337958.74074074,0
46620.0466200466,1716.0,1
3208.7630585316,149902.0,0
2338.2502728431,294930.40234375,1
503.3321556651,206623.0,1
6.3430173899,11800000.0,1
7071.8961242799,32038.2857142857,0
14500000.0,10.0,1
21.9303162244,3404723.66666667,1
191024.942693085,4679.0442477876,0
105.8236933439,1309396.91304348,0
1680.3006052345,78812.4285714286,1
109.169961885,952643.0,1
484.0766702972,214842.0,1
286.4836380687,1372611.61538462,1
7186.1535090922,68465.0,0
397154.421996115,2299.8859766853,1
296097.706285374,419.625,0
459770.114942529,174.0,1
58860.6758403948,17023.25,0
0.0,0.0,1
1190.7608178692,237709.833333333,0
952380.952380952,84.0,1
6711.7636549674,8209.4666666667,1
0.0,0.0,1
9312.1070563029,5840.2051282051,1
7105263.15789474,19.0,1
53.2217231554,4024154.06896552,1
144.6995597402,2917078.675,1
1426.7812268786,100015.333333333,1
109008.327024981,660.5,0
139.5684376501,2010384.37931034,1
11154.6378062546,15061.0,0
90.6731697759,3014489.66666667,0
39.6142319372,6706344.0,0
0.0,0.0,0
86.9002536153,2343376.36,0
37.7944403949,9313539.14285714,0
15054.6743679105,8833.1452337137,1
281324.885263935,2564.4877944509,0
11.7312519003,4803223.60869565,1
11.4219788369,4780257.5,0
130718.954248366,612.0,1
345.4163742009,1122638.66666667,0
39.4249762112,9692459.875,1
57.5051127325,2659876.91304348,0
4049.1662221669,36691.8571428571,0
614.3339652095,649365.913043478,1
43.6506569769,7042931.14285714,0
44.8965978432,3905269.92592593,0
1506.9107024832,239961.133333333,0
182.0377783793,1443970.28571429,0
11.7326816046,4802638.30434783,1
4.5913651911,14900000.0,1
876.0186108093,596414.941176471,0
0.0,0.0,1
8529411.76470588,17.0,1
3497.1557048547,141594.058823529,1
1011.8170235091,213477.333333333,0
2707317.07317073,41.0,0
13.9259377726,21400000.0,0
